epoch,step,train_dist_epoch,train_dist_step,train_loss_epoch,train_loss_step,val_dist_epoch,val_dist_step,val_loss_epoch,val_loss_step
3,8474,,18.4814453125,,1.099570631980896,,,,
3,8499,,14.0869140625,,0.8664547204971313,,,,
3,8524,,14.7216796875,,0.928945779800415,,,,
3,8549,,21.38671875,,1.1392699480056763,,,,
3,8574,,13.720703125,,0.8135581612586975,,,,
3,8599,,14.4287109375,,0.8644756078720093,,,,
3,8624,,11.865234375,,0.8343430161476135,,,,
3,8649,,19.287109375,,1.1740906238555908,,,,
3,8674,,19.384765625,,1.1153448820114136,,,,
3,8699,,14.55078125,,0.9164461493492126,,,,
3,8724,,15.8935546875,,0.9068681001663208,,,,
3,8749,,21.9970703125,,1.1821470260620117,,,,
3,8774,,17.041015625,,0.9341707825660706,,,,
3,8799,,17.822265625,,1.0416902303695679,,,,
3,8824,,17.822265625,,1.0989916324615479,,,,
3,8849,,9.033203125,,0.5792819261550903,,,,
3,8874,,16.650390625,,0.9897336959838867,,,,
3,8899,,16.2109375,,0.8714240193367004,,,,
3,8924,,14.404296875,,0.857100248336792,,,,
3,8949,,16.50390625,,0.9374268651008606,,,,
3,8974,,16.552734375,,1.061537265777588,,,,
3,8999,,14.794921875,,0.8555788397789001,,,,
3,9024,,15.1123046875,,0.9073377251625061,,,,
3,9049,,19.53125,,1.144792914390564,,,,
3,9074,,14.3798828125,,0.9165633916854858,,,,
3,9099,,18.3349609375,,1.0593202114105225,,,,
3,9124,,16.6015625,,0.9943825006484985,,,,
3,9149,,18.84765625,,1.1414225101470947,,,,
3,9174,,21.826171875,,1.1808348894119263,,,,
3,9199,,18.994140625,,1.0580350160598755,,,,
3,9224,,16.0400390625,,0.9675320386886597,,,,
3,9249,,18.2861328125,,1.1384273767471313,,,,
3,9274,,18.75,,1.0498919486999512,,,,
3,9299,,14.84375,,0.9337753653526306,,,,
3,9324,,14.8681640625,,0.8655018210411072,,,,
3,9349,,15.6982421875,,0.9904245734214783,,,,
3,9374,,17.7734375,,1.0483719110488892,,,,
3,9399,,22.802734375,,1.2327953577041626,,,,
3,9424,,27.34375,,1.3461993932724,,,,
3,9449,,18.0419921875,,1.028537631034851,,,,
3,9474,,16.1376953125,,0.9911487698554993,,,,
3,9499,,12.79296875,,0.7778662443161011,,,,
3,9524,,18.212890625,,1.0811947584152222,,,,
3,9549,,18.9697265625,,1.0858910083770752,,,,
3,9574,,13.8916015625,,0.9166154861450195,,,,
3,9599,,18.5791015625,,1.0431945323944092,,,,
3,9624,,10.546875,,0.6493708491325378,,,,
3,9649,,18.75,,1.0872421264648438,,,,
3,9674,,14.6484375,,0.8662965893745422,,,,
3,9699,,15.4296875,,0.9291248917579651,,,,
3,9724,,17.7490234375,,1.1034581661224365,,,,
3,9749,,21.77734375,,1.1292412281036377,,,,
3,9774,,18.9697265625,,1.0963157415390015,,,,
3,9799,,17.822265625,,1.0711233615875244,,,,
3,9824,,17.2607421875,,1.0246448516845703,,,,
3,9849,,20.1416015625,,1.0936096906661987,,,,
3,9874,,12.5732421875,,0.7906967997550964,,,,
3,9899,,11.4501953125,,0.7672559022903442,,,,
3,9924,,12.59765625,,0.8509186506271362,,,,
3,9949,,19.8974609375,,1.15284264087677,,,,
3,9974,,11.1328125,,0.7512491345405579,,,,
3,9999,,13.6474609375,,0.8203219771385193,,,,
3,10024,,13.720703125,,0.9140893816947937,,,,
3,10049,,8.10546875,,0.5874964594841003,,,,
3,10074,,16.4306640625,,0.9167097210884094,,,,
3,10099,,15.478515625,,0.9225165247917175,,,,
3,10124,,20.068359375,,1.0810744762420654,,,,
3,10149,,18.3837890625,,1.101688027381897,,,,
3,10174,,18.5791015625,,1.1019046306610107,,,,
3,10199,,18.994140625,,1.003433346748352,,,,
3,10224,,14.4775390625,,0.8181864023208618,,,,
3,10249,,21.7041015625,,1.131705403327942,,,,
3,10274,,17.0654296875,,1.018586277961731,,,,
3,10299,,10.9619140625,,0.7083445191383362,,,,
3,10324,,18.505859375,,1.0900331735610962,,,,
3,10349,,22.8515625,,1.1434898376464844,,,,
3,10374,,16.2841796875,,0.9274042844772339,,,,
3,10399,,19.9951171875,,1.0898644924163818,,,,
3,10424,,18.9697265625,,1.0439924001693726,,,,
3,10449,,16.89453125,,0.9068193435668945,,,,
3,10474,,17.1875,,0.938892662525177,,,,
3,10499,,19.3115234375,,1.1299225091934204,,,,
3,10524,,16.8212890625,,1.0611164569854736,,,,
3,10549,,17.138671875,,1.0264899730682373,,,,
3,10574,,17.236328125,,0.9942110180854797,,,,
3,10599,,17.28515625,,0.9309555292129517,,,,
3,10624,,15.4052734375,,0.8921974897384644,,,,
3,10649,,12.6953125,,0.7677651643753052,,,,
3,10674,,11.3525390625,,0.7456377744674683,,,,
3,10699,,22.1435546875,,1.2093865871429443,,,,
3,10724,,21.09375,,1.158527135848999,,,,
3,10749,,18.6279296875,,0.9887759685516357,,,,
3,10774,,16.2353515625,,0.9754177331924438,,,,
3,10799,,13.623046875,,0.8265114426612854,,,,
3,10824,,18.310546875,,1.035733938217163,,,,
3,10849,,13.1591796875,,0.8240007162094116,,,,
3,10874,,25.6103515625,,1.2417386770248413,,,,
3,10899,,5.5,,0.2619101405143738,,,,
,759,,,,,,19.677734375,,1.1088913679122925
,760,,,,,,12.451171875,,0.782588005065918
,761,,,,,,14.0380859375,,0.9252834320068359
,762,,,,,,12.79296875,,0.857367217540741
,763,,,,,,21.484375,,1.246732473373413
,764,,,,,,12.158203125,,0.8972035646438599
,765,,,,,,25.2685546875,,1.3606566190719604
,766,,,,,,8.544921875,,0.635454535484314
,767,,,,,,18.4326171875,,1.0805010795593262
,768,,,,,,23.681640625,,1.2708944082260132
,769,,,,,,18.2861328125,,1.1192313432693481
,770,,,,,,14.55078125,,0.8946598768234253
,771,,,,,,14.55078125,,0.9250854849815369
,772,,,,,,25.4638671875,,1.3638192415237427
,773,,,,,,22.9736328125,,1.229686975479126
,774,,,,,,15.9912109375,,1.057577133178711
,775,,,,,,12.158203125,,0.7511361837387085
,776,,,,,,14.8681640625,,0.947135329246521
,777,,,,,,25.5126953125,,1.4386707544326782
,778,,,,,,17.529296875,,1.0875909328460693
,779,,,,,,21.2646484375,,1.2062733173370361
,780,,,,,,9.1552734375,,0.6540747284889221
,781,,,,,,28.5888671875,,1.4333117008209229
,782,,,,,,27.63671875,,1.377770185470581
,783,,,,,,13.76953125,,0.8823930025100708
,784,,,,,,20.8984375,,1.1421133279800415
,785,,,,,,21.875,,1.2484402656555176
,786,,,,,,12.6953125,,0.7989247441291809
,787,,,,,,19.53125,,1.0916786193847656
,788,,,,,,8.4228515625,,0.6090067625045776
,789,,,,,,19.873046875,,1.0899702310562134
,790,,,,,,22.509765625,,1.2680550813674927
,791,,,,,,13.18359375,,0.8278011083602905
,792,,,,,,16.5771484375,,1.0073164701461792
,793,,,,,,13.0615234375,,0.8492401242256165
,794,,,,,,16.2109375,,1.0459257364273071
,795,,,,,,27.24609375,,1.3587911128997803
,796,,,,,,12.353515625,,0.7537035346031189
,797,,,,,,10.3515625,,0.7074443697929382
,798,,,,,,12.060546875,,0.8375425934791565
,799,,,,,,17.96875,,0.9928691983222961
,800,,,,,,13.0615234375,,0.8443580269813538
,801,,,,,,27.44140625,,1.5250505208969116
,802,,,,,,23.4619140625,,1.30448317527771
,803,,,,,,11.6455078125,,0.7494925856590271
,804,,,,,,29.248046875,,1.3784347772598267
,805,,,,,,15.0390625,,0.9504117965698242
,806,,,,,,10.6689453125,,0.6760991811752319
,807,,,,,,17.3828125,,1.0287708044052124
,808,,,,,,18.06640625,,0.9920072555541992
,809,,,,,,16.30859375,,0.962552547454834
,810,,,,,,19.091796875,,1.11007559299469
,811,,,,,,15.72265625,,0.9594651460647583
,812,,,,,,18.017578125,,1.0616616010665894
,813,,,,,,23.8037109375,,1.2977896928787231
,814,,,,,,20.60546875,,1.1361976861953735
,815,,,,,,20.166015625,,1.099758505821228
,816,,,,,,19.873046875,,1.1487067937850952
,817,,,,,,18.603515625,,0.993134081363678
,818,,,,,,18.9697265625,,1.113224744796753
,819,,,,,,15.673828125,,0.9900658130645752
,820,,,,,,27.34375,,1.3515136241912842
,821,,,,,,30.3955078125,,1.448356032371521
,822,,,,,,23.2177734375,,1.1623979806900024
,823,,,,,,22.900390625,,1.1899325847625732
,824,,,,,,19.287109375,,1.117098331451416
,825,,,,,,10.2783203125,,0.6291662454605103
,826,,,,,,13.96484375,,0.9184780716896057
,827,,,,,,14.892578125,,0.8271970748901367
,828,,,,,,14.55078125,,0.8966891169548035
,829,,,,,,18.9697265625,,1.1380666494369507
,830,,,,,,22.998046875,,1.3293025493621826
,831,,,,,,24.12109375,,1.3023966550827026
,832,,,,,,19.580078125,,1.1800979375839233
,833,,,,,,23.5107421875,,1.3025277853012085
,834,,,,,,19.775390625,,1.1522057056427002
,835,,,,,,15.6494140625,,0.9714131355285645
,836,,,,,,18.1640625,,1.1185431480407715
,837,,,,,,20.849609375,,1.2500357627868652
,838,,,,,,7.2509765625,,0.49583980441093445
,839,,,,,,20.751953125,,1.1530669927597046
,840,,,,,,18.994140625,,1.092157006263733
,841,,,,,,22.6806640625,,1.136478304862976
,842,,,,,,14.7705078125,,0.9209743738174438
,843,,,,,,12.1826171875,,0.7843575477600098
,844,,,,,,16.2841796875,,1.0426812171936035
,845,,,,,,16.9189453125,,1.071762204170227
,846,,,,,,13.5498046875,,0.8806040287017822
,847,,,,,,28.5888671875,,1.4357624053955078
,848,,,,,,18.8232421875,,1.1348835229873657
,849,,,,,,21.8994140625,,1.231071949005127
,850,,,,,,13.671875,,0.9502763152122498
,851,,,,,,18.017578125,,1.091307520866394
,852,,,,,,12.451171875,,0.8412047028541565
,853,,,,,,22.2412109375,,1.3200057744979858
,854,,,,,,19.6533203125,,1.1729646921157837
,855,,,,,,23.1689453125,,1.1680024862289429
,856,,,,,,16.162109375,,0.9547923803329468
,857,,,,,,21.58203125,,1.336775302886963
,858,,,,,,18.84765625,,1.1055878400802612
,859,,,,,,22.94921875,,1.2135462760925293
,860,,,,,,22.65625,,1.210567831993103
,861,,,,,,19.23828125,,1.1520490646362305
,862,,,,,,13.623046875,,0.914178729057312
,863,,,,,,13.3056640625,,0.8427596092224121
,864,,,,,,17.919921875,,1.089458703994751
,865,,,,,,14.111328125,,0.8252829909324646
,866,,,,,,15.4296875,,1.1005218029022217
,867,,,,,,15.869140625,,0.9619373083114624
,868,,,,,,22.9736328125,,1.270135760307312
,869,,,,,,22.119140625,,1.2991982698440552
,870,,,,,,20.2392578125,,1.1357591152191162
,871,,,,,,22.6318359375,,1.16659414768219
,872,,,,,,25.0732421875,,1.2678196430206299
,873,,,,,,20.3125,,1.1229948997497559
,874,,,,,,11.865234375,,0.8516041040420532
,875,,,,,,20.0927734375,,1.143470287322998
,876,,,,,,17.431640625,,1.0792295932769775
,877,,,,,,18.4814453125,,1.0329760313034058
,878,,,,,,14.8681640625,,0.9679476022720337
,879,,,,,,18.701171875,,1.0468240976333618
