epoch,step,train_dist_epoch,train_dist_step,train_loss_epoch,train_loss_step,val_dist_epoch,val_dist_step,val_loss_epoch,val_loss_step
0,24,,38.07373046875,,3.417100667953491,,,,
0,49,,34.326171875,,2.8767876625061035,,,,
0,74,,33.24580001831055,,2.674089193344116,,,,
0,99,,32.9232292175293,,2.753009080886841,,,,
0,124,,34.58251953125,,2.5412843227386475,,,,
0,149,,33.24652862548828,,2.6394336223602295,,,,
0,174,,26.927921295166016,,2.263007879257202,,,,
0,199,,28.987499237060547,,2.4766383171081543,,,,
0,224,,28.759765625,,2.447598695755005,,,,
0,249,,28.271484375,,2.3212807178497314,,,,
0,274,,32.6904296875,,2.5783514976501465,,,,
0,299,,30.507814407348633,,2.337177038192749,,,,
0,324,,29.34027862548828,,2.312152862548828,,,,
0,349,,32.63561248779297,,2.1386966705322266,,,,
0,374,,23.05908203125,,2.0166053771972656,,,,
0,399,,24.7314453125,,2.1624090671539307,,,,
0,424,,26.86767578125,,2.144343852996826,,,,
0,449,,30.078125,,2.425504446029663,,,,
0,474,,30.030485153198242,,2.2948110103607178,,,,
0,499,,23.18115234375,,2.0054028034210205,,,,
0,524,,27.45361328125,,2.2711992263793945,,,,
0,549,,27.1949405670166,,2.2215237617492676,,,,
0,574,,31.605690002441406,,2.3938357830047607,,,,
0,599,,29.40673828125,,2.333091974258423,,,,
0,624,,21.923828125,,1.9357943534851074,,,,
0,649,,26.068378448486328,,2.041358470916748,,,,
0,674,,21.69189453125,,2.004417896270752,,,,
0,699,,25.93994140625,,2.05580735206604,,,,
0,724,,21.390087127685547,,1.789266586303711,,,,
0,749,,25.15869140625,,2.2247133255004883,,,,
0,774,,23.2177734375,,1.9290202856063843,,,,
0,799,,30.72916603088379,,2.2036402225494385,,,,
0,824,,26.55029296875,,2.1500861644744873,,,,
0,849,,26.025390625,,2.1292760372161865,,,,
0,874,,23.9990234375,,2.0177931785583496,,,,
0,899,,33.09326171875,,2.4648661613464355,,,,
0,924,,26.5625,,2.03122878074646,,,,
0,949,,31.04507827758789,,2.3668529987335205,,,,
0,974,,24.31640625,,2.0760583877563477,,,,
0,999,,25.79345703125,,2.1031179428100586,,,,
0,1024,,22.60088539123535,,1.8794212341308594,,,,
0,1049,,25.830078125,,2.124746799468994,,,,
0,1074,,24.08447265625,,2.1210415363311768,,,,
0,1099,,25.86669921875,,2.0498533248901367,,,,
0,1124,,25.69580078125,,2.22379732131958,,,,
0,1149,,21.48085594177246,,1.7146992683410645,,,,
0,1174,,26.11083984375,,2.0528371334075928,,,,
0,1199,,20.78857421875,,1.8651255369186401,,,,
0,1224,,21.61663246154785,,1.8585618734359741,,,,
,0,,,,,,24.1943359375,,1.9122707843780518
,1,,,,,,21.075000762939453,,1.7996225357055664
,2,,,,,,23.2421875,,2.044250249862671
,3,,,,,,23.0712890625,,1.9571012258529663
,4,,,,,,30.8349609375,,2.391622304916382
,5,,,,,,19.34223747253418,,1.5978959798812866
,6,,,,,,25.68359375,,2.071892499923706
,7,,,,,,23.697917938232422,,1.9007976055145264
,8,,,,,,29.237503051757812,,2.3385274410247803
,9,,,,,,22.989240646362305,,1.949714183807373
,10,,,,,,30.807086944580078,,2.3463637828826904
,11,,,,,,28.52783203125,,2.2377140522003174
,12,,,,,,20.4833984375,,1.8435224294662476
,13,,,,,,26.2939453125,,2.029177665710449
,14,,,,,,19.2626953125,,1.7398320436477661
,15,,,,,,23.223285675048828,,1.9823825359344482
,16,,,,,,21.142578125,,1.799316167831421
